row_id,character,unicode_codepoint,decimal_codepoint,scope,standard_level,standard_rank,source_level,proposed_cnbe32,proposed_cnbe32_status,candidate_structure_label,candidate_structure_status,candidate_decomposition,candidate_decomposition_status,direct_component_candidates,character_component_candidates,non_character_component_candidates,unknown_component_candidates,basic_component_candidates,component_source,radical,radical_status,stroke_count,stroke_order,stroke_order_status,gf0017_existing_score,gf0017_existing_max,gf0017_formal_total,gf0017_new_points_assigned,dictionary_context_status,kangxi_volume,kangxi_excerpt,zhonghua_excerpt,wiki_context_status,candidate_status,standard_evidence_status,blocked_items,review_status,cnbe_write_status,database_rebuild_status,agent_version
8105_core_control_058,祛,U+795B,31067,8105_national_standard_core,二级,4364,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰礻去,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,礻 去,去,礻,,丨 丶 厶 一 十,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,礻,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,9,4 5 2 4 1 2 1 5 4,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【午集下】【示字部】,【集韻】【韻會】【正韻】𠀤丘於切，音墟。禳也，遣也，逐也，散也。【前漢·兒寬傳】封禪告成合祛於天地。【註】李奇曰：祛，開散合閉也。　又彊健也。【詩·魯頌】以車祛祛。　又【集韻】或作佉。【韻會小補】祛與佉同。見荀子註。,1、祛讀音：丘於切，音胠，魚韻。釋文： ❶禳卻也。見《集韻》。 ❷開散也。《漢書兒寬傳》：合～於天地神祇。 ❸～～。彊健也。《詩駉》：以車～～。 2、佉讀音：丘於切，音區，虞韻。釋文： ❶薄～羅。國名。卽月支也。見《內典》。〔在今土魯番地〕。 ❷～盧。人名。造書凡三人。長曰梵。其書右行。次曰～盧。其書左行。少者倉頡。其書下行。見《法苑珠林》。 3、佉讀...,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_059,稹,U+7A39,31289,8105_national_standard_core,三级,7791,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰禾真,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,禾 真,禾 真,,,丿 十 八 一 目 乙,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,禾,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,15,3 1 2 3 4 1 2 2 5 1 1 1 1 3 4,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【午集下】【禾字部】,【唐韻】【韻會】之忍切【集韻】【正韻】止忍切，𠀤音軫。叢緻也。又聚物也。【爾雅·釋言】苞稹也。【疏】物叢生曰苞。齊人名曰稹。郭璞曰：今人呼叢緻者爲稹。【郭璞·江賦】橉杞稹薄。【註】稹，稠穊也。　又【廣韻】側鄰切【集韻】之人切，𠀤音眞。義同。　又音奠。【周禮·冬官考工記·輪人】凡斬轂之道，必矩其隂陽。陽也者，稹理而堅。隂也者，疏理而柔。【註】陽木文理緻而...,1、稹讀音：止忍切，音軫，軫韻。之刃切，音震，震韻。釋文：種穊也。周禮曰。～理而堅。見《說文》。《段注》：此與鬒爲稠髮同也。引伸爲凡密緻之偁。攷工記輪人。鄭云。～、致也。致、今之緻字。 　〔按玉篇。～、叢緻也。爾雅釋言。苞、～也。郭注。今人呼物叢緻者爲～。孫注。物叢生曰苞。齊人名曰～。又讀如奠。司農注考工記輪人云。～、讀祭奠之奠〕。 2、稹讀音：亭年切...,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_060,符,U+7B26,31526,8105_national_standard_core,一级,2321,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,上下,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿱⺮付,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,付,付,,,亻 寸,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,⺮,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,11,3 1 4 3 1 4 3 2 1 2 4,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【未集上】【竹字部】,【廣韻】防無切【集韻】馮無切【正韻】逢夫切，𠀤音扶。【說文】符，信也。漢制以竹，長六寸，分而相合。【釋名】符，付也。書所敕命于上，付使傳行之也。【玉篇】符，符節也。分爲兩邊，各持一以爲信。【篇海】符者，輔也，所以輔信。又驗也，證也，合也。【六書音義】符之爲言扶也，兩相符合而不差也。【周禮·地官】門關用符節。【註】符節者，如今諸官詔符也。【史記·五帝紀】...,1、符讀音：馮無切，音扶，虞韻。釋文： ❶信也。漢制。㠯竹長六寸。分而相合。見《說文》。《段注》：周禮。門關用～節。注曰。～節者、如今宮中諸官詔～也。漢孝文紀。始與郡國守相爲銅虎～。竹使～。應劭云。銅虎～、一至五。國家當發兵遣使。至都合～。～合乃聽受之。竹使～、皆以竹箭五枚。長五寸。鐫刻篆書第一至第五。張晏曰。～以代古之圭璋。 ❷付也。赴也。《釋名釋書...,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_061,篯,U+7BEF,31727,8105_national_standard_core,三级,7878,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,,NOT_FINAL_STRUCTURE_LABEL,,DECOMPOSITION_REVIEW_REQUIRED,,,,,篯,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,16,3 1 4 3 1 4 3 1 1 1 5 1 1 5 3 4,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,NO_DICTIONARY_CONTEXT,,,,HAS_WIKI_CONTEXT,STANDARDIZER_EVIDENCE_GAP,REVIEW_REQUIRED,NO_COMPONENT_OR_DICTIONARY_CONTEXT;FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_062,綦,U+7DA6,32166,8105_national_standard_core,二级,5642,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,上下,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿱其糸,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,糸 其,其,糸,,亅 八 幺 一 卄 二,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,糸,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,14,1 2 2 1 1 1 3 4 5 5 4 2 3 4,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【未集中】【糸字部】,〔古文〕𥾟【廣韻】【集韻】【韻會】𠀤同綥。【說文】綥，或从其作綦。【博雅】綦，綺綵也。【書·顧命】四人綦弁。【傳】綦文鹿子皮弁。【疏】鄭康成云：靑黑曰綦。王肅云：綦，赤黑色。又【詩·鄭風】縞衣綦巾。【傳】綦巾，蒼艾色女服也。○按《說文》引《詩》作綥巾，云：未嫁女所服。　又【儀禮·士喪禮】綦繫于踵。【註】綦，屨繫也。所以拘止屨也。　又【荀子·王霸篇】綦大...,1、綦讀音：渠之切，音其，支韻。渠記切，音忌，寘韻。釋文： ❶鷷或字。見《說文》。 　〔按說文、綥。帛蒼艾色也。玉篇又作綨。蓋～之變體耳〕。 ❷赤黑色也。《書顧命》：四人～弁。《王注》：～、赤黑色。 　〔按鄭玄云。靑黑曰～。與王說異〕。 ❸～文也。《詩出其東門》：縞衣～巾。 　〔按段玉裁云。～文者、文錯畫也。象交文。今作紋。是也。不純～、而紋路蒼畫爲十...,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_063,绨,U+7EE8,32488,8105_national_standard_core,二级,4705,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰纟弟,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,纟 弟,弟,纟,,一 弓 丶,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,纟,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,10,5 5 1 4 3 5 1 5 2 3,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【未集中】【糸字部】,【廣韻】杜奚切【集韻】田黎切，𠀤音題。【說文】厚繒。【釋名】似𧋘蟲之色，綠而澤。【急就篇註】綈，今謂之平紬。【史記·范睢傳】取一綈袍以賜之。【註】索隱曰：今之絁也。正義曰：今之麄袍。【前漢·文帝紀】身衣弋綈。,,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_064,网,U+7F51,32593,8105_national_standard_core,一级,442,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,上三包,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿵冂⿰乂乂,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,冂 乂,乂,冂,,丨 丿,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,网,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,6,2 5 3 4 3 4,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【未集中】【网字部】,〔古文〕𠕃𦉽𦋟𦉮【廣韻】文兩切【集韻】【韻會】【正韻】文紡切，𠀤音網。【說文】庖犧所結繩以漁。从冂，下象網交文。【註】今經典變隷作罒。【玉篇】羅罟總名。亦作𦁒、罔、𠕈、𦉯。【廣韻】與網同。【篇海】网字有三譌：本作网而譌作𦉳，亦作冈而又譌作𠔿，又亦作𦉰而譌作罒。罒乃橫目，惟睪眔睘等字從之，其他但屬羅網義者，𠀤係𦉰字下橫畫，不連兩旁。<hr>（網）【廣韻】...,1、网讀音：文紡切，音惘，養韻。釋文：庖犧所結繩㠯漁。从冂。下象～交文。見《說文》。 　〔注〕：臣鍇按周易曰。始作～罟。㠯畋㠯漁。冂者、蒙覆取之也。 　〔按徐鉉云。今經典變隸作罒。玉篇。～、羅罟。總名。亦作踺、罔、盧、縒。廣韻同網。篇海云。～字有三譌。本作～。而譌作榰。亦譌作冈。而又譌作囚。又亦作罒。而譌作鐵。罒乃橫目。惟睪眾睘等字從之。屬羅網義者。竝...,HAS_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_065,耋,U+800B,32779,8105_national_standard_core,二级,5070,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,上下,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿱老至,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,老 至,老 至,,,丿 土 乚 厶 一 十,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,老,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,12,1 2 1 3 3 5 1 5 4 1 2 1,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,NO_DICTIONARY_CONTEXT,【未集中】【老字部】,【集韻】耊，或作耋。,1、耋釋文：耊或字。見《集韻》。 2、耊讀音：徒結切，音絰，他結切，音鐵，屑韻。釋文： ❶年八十曰～。見《說文》。 　〔按公羊宣十二年何注。六十稱～。爾雅釋言舍人注。～、年六十稱也。易離馬注。禮記射義釋文。左僖九年傳杜服注。竝謂七十曰～。易離鄭注。大～。謂年踰七十也。是六十以上通稱～也〕。 ❷鐵也。皮膚變黑色如鐵也。見《釋名釋長幼》。 ❸通臷。常也。見...,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_066,肿,U+80BF,32959,8105_national_standard_core,一级,1183,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰⺼中,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,中,中,,,丨 一 冂,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,⺼,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,8,3 5 1 1 2 5 1 2,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【未集下】【肉字部】,【唐韻】之隴切【集韻】【韻會】主勇切，𠀤音種。【說文】癰也。【廣韻】疾也。【周禮·天官·瘍醫】掌腫瘍，潰瘍，金瘍折瘍之祝藥，劀殺之齊。【註】腫瘍，㿈而上生創者。【爾雅·釋訓】腫足爲尰。【疏】膝之下有瘡腫，是涉水所爲。　又膚肉浮滿也。【史記·倉公傳】後五日當𦡈腫。【前漢·五行志】公閉門而泣之，目盡腫。【後漢·梁皇后紀】從閒以來，加以浮腫。　又【釋名】腫，...,,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_067,腠,U+8160,33120,8105_national_standard_core,二级,5517,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰⺼奏,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,奏,奏,,,一 大,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,⺼,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,13,3 5 1 1 1 1 1 3 4 1 1 3 4,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,NO_DICTIONARY_CONTEXT,【未集下】【肉字部】,【集韻】【韻會】【正韻】𠀤千𠋫切，音凑。膚腠也，肉理分際也。【儀禮·鄕飮酒禮】皆右體進腠。【註】腠理也。【史記·扁鵲傳】君有疾，在腠理。【註】腠謂皮膚。【後漢·郭玉傳】腠理至微。【註】腠理，皮膚之閒也。【抱朴子·極言卷】脣焦脈白，腠理萎瘁者，血滅之證也。　又【正字通】通作奏。【儀禮·公食大夫禮】載體進奏。【註】奏謂皮膚之理也。,1、腠讀音：千候切，音湊，宥韻。釋文： ❶皮膚文理也。《儀禮鄕射記》：進～。 　〔注〕：～、膚理也。 　〔按素問刺妄論。病有在毫毛～理者。注云。皮之文理曰～理〕。 ❷津液滲泄之所也。《素問舉痛論》：寒則～理閉。 ❸通奏。《儀禮公食大夫禮》：載體進奏。 　〔注〕：奏、謂皮膚之理也。 ❹通揍。《淮南兵略》：解必中揍。 　〔注〕：揍、理也。 　〔按儀禮鄕飮酒...,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_068,舶,U+8236,33334,8105_national_standard_core,一级,2344,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰舟白,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,白 舟,白 舟,,,一 口 舟,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,舟,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,11,3 3 5 4 1 4 3 2 5 1 1,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【未集下】【舟字部】,【廣韻】傍伯切【集韻】【韻會】簿陌切，𠀤音白。【廣韻】海中大船。【集韻】蠻夷汎海舟曰舶。【通俗文】晉曰舶。【集韻】或作艊。　又【韻補】叶簿覓切，音逼。【歐陽修·白鸚鵡詩】其閒注輦來最稀，此鳥何年隨海舶。誰能遍歷海上峰，萬怪千奇安可極。,1、舶讀音：簿陌切，音白，陌韻。釋文： ❶大船也。《水經江水注》：昔孫權傪大船。名之曰長安。亦曰大～。載坐直之士三千人。 ❷蠻夷汎海舟曰～。見《集韻》。〔日本謂外國貨爲～來品〕。 2、艊釋文：舶或字。見《集韻》。,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_069,苓,U+82D3,33491,8105_national_standard_core,二级,3865,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,上下,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿱艹令,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,艹 令,令,艹,,艹 人,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,艹,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,8,1 2 2 3 4 4 5 4,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【申集上】【艸字部】,【唐韻】【集韻】【韻會】𠀤郞丁切，音靈。【說文】卷耳也。【爾雅·釋草】菤耳，苓耳也。【註】卷耳形似䑕耳，叢生如盤。【陸璣疏】可煑爲茹，滑而少味，四月中生子，如婦人耳璫。幽州謂之爵耳。【博雅】苓耳，枲耳也。　又【詩·邶風】山有榛，隰有苓。【傳】苓，大苦也。　又茯苓，藥名。【淮南子·說山訓】千年之松，下有茯苓。【魏志】潁川郤儉，能辟穀餌茯苓。　又豬苓。【本...,1、苓讀音：郞丁切，音靈，靑韻。釋文： ❶卷耳也。見《說文》。《王注》：詩卷耳傳。卷耳、～耳也。知非以～一字爲名。 　〔按通訓定聲云。廣雅釋草。～耳、枲耳也。卽蒼耳。本草綱目云。葈耳、詩人謂之卷耳。爾雅謂之蒼耳。廣雅謂之葈耳。皆以實得名也。其葉形如葈麻。又如茄。故有葈耳及野茄諸名。詩人思夫。賦卷耳之章。故名常思菜〕。 ❷草名。大苦也。《詩簡兮》：隰有～...,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_070,荠,U+8360,33632,8105_national_standard_core,二级,4126,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,上下,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿱艹齐,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,艹 齐,齐,艹,,艹 亠 乂,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,艹,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,9,1 2 2 4 1 3 4 3 2,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【申集上】【艸字部】,【集韻】【正韻】𠀤在禮切，音鱭。甘菜。【詩·邶風】誰謂荼苦，其甘如薺。【董仲舒·雨雹對】薺麥始生，由陽升也。　又【韻會】草名。　又【類篇】才詣切，音劑。義同。　又才資切，音疵。《采薺》，逸《詩》篇名。【周禮·春官·樂師】趨以采薺。　又通茨，見茨字註。,,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_071,萌,U+840C,33804,8105_national_standard_core,一级,2203,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,上下,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿱艹明,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,明 艹,明,艹,,冂 二 一 口 艹,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,艹,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,11,1 2 2 2 5 1 1 3 5 1 1,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【申集上】【艸字部】,〔古文〕鋂【唐韻】莫耕切【正韻】眉庚切，𠀤音氓。【說文】草芽也。　又【韻會】菜始生也。【博雅】始也。　又不動貌。【莊子·應帝王】鄕吾示之以地文，萌乎不震不正。　又耕亦曰萌。【周禮·秋官】薙氏掌殺草，春始生而萌之。【註】謂耕反其萌芽。　又姓。【正字通】五代蜀裨將萌慮。　又葭萌，地名。【史記·貨殖傳註】屬廣漢，今利州縣。　又通氓。【管子·山國軌】謂高田之萌...,1、萌讀音：謨耕切，音氓，庚韻。釋文： ❶艸芽也。見《說文》。 ❷始也。見《廣雅釋詁》。 ❸兆也。《國語越語》：逆節～生。 ❹菜始生也。《周禮占夢》：乃舍～于四方。 ❺孼也。見《廣雅釋草》。 ❻事始也。《漢書司馬相如傳》：明者遠見於未～。 ❼見也。《淮南汜論》：風先～焉。 ❽斫也。《周禮薙氏》：春始生而～之。 　〔注〕：～之者、以茲其斫其生者。 　〔疏...,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
