8105_full_3772,沚,U+6C9A,27802,8105_national_standard_core,,3772,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰氵止,V03_AGENT_REFERENCE_REVIEW_REQUIRED,氵 止,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,7,,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%B2%9A,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰氵止,氵 止,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_3777,沨,U+6CA8,27816,8105_national_standard_core,,3777,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰氵风,V03_AGENT_REFERENCE_REVIEW_REQUIRED,氵 风,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,7,,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%B2%A8,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰氵风,氵 风,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_3828,玭,U+73AD,29613,8105_national_standard_core,,3828,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰王比,V03_AGENT_REFERENCE_REVIEW_REQUIRED,王 比,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,8,,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E7%8E%AD,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰王比,王 比,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_3829,玠,U+73A0,29600,8105_national_standard_core,,3829,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰王介,V03_AGENT_REFERENCE_REVIEW_REQUIRED,王 介,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,8,,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E7%8E%A0,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰王介,王 介,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_3831,玥,U+73A5,29605,8105_national_standard_core,,3831,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰王月,V03_AGENT_REFERENCE_REVIEW_REQUIRED,王 月,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,8,,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E7%8E%A5,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰王月,王 月,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_3832,玦,U+73A6,29606,8105_national_standard_core,,3832,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰王夬,V03_AGENT_REFERENCE_REVIEW_REQUIRED,王 夬,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,8,,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E7%8E%A6,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰王夬,王 夬,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_3838,拤,U+62E4,25316,8105_national_standard_core,,3838,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰扌卡,V03_AGENT_REFERENCE_REVIEW_REQUIRED,扌 卡,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,8,,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%8B%A4,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰扌卡,扌 卡,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_3844,拃,U+62C3,25283,8105_national_standard_core,,3844,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰扌乍,V03_AGENT_REFERENCE_REVIEW_REQUIRED,扌 乍,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,8,,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%8B%83,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰扌乍,扌 乍,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_3848,㧟,U+39DF,14815,8105_national_standard_core,二级,3848,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰扌汇,V03_AGENT_REFERENCE_REVIEW_REQUIRED,扌 汇,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,8,1 2 1 4 4 1 1 5,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E3%A7%9F,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰扌汇,扌 汇,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_3869,茓,U+8313,33555,8105_national_standard_core,,3869,national_standard_then_core_reference_then_network_cross_reference,上下,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿱艹穴,V03_AGENT_REFERENCE_REVIEW_REQUIRED,艹 穴,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,8,,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E8%8C%93,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,上下,⿱艹穴,艹 穴,APPLIED_GAP_FILL_REVIEW_REQUIRED,1,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_3883,杻,U+677B,26491,8105_national_standard_core,,3883,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰木丑,V03_AGENT_REFERENCE_REVIEW_REQUIRED,木 丑,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,8,,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%9D%BB,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰木丑,木 丑,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_3905,旻,U+65FB,26107,8105_national_standard_core,,3905,national_standard_then_core_reference_then_network_cross_reference,上下,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿱日文,V03_AGENT_REFERENCE_REVIEW_REQUIRED,日 文,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,8,,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%97%BB,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,上下,⿱日文,日 文,APPLIED_GAP_FILL_REVIEW_REQUIRED,1,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_3978,䏝,U+43DD,17373,8105_national_standard_core,二级,3978,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰月专,V03_AGENT_REFERENCE_REVIEW_REQUIRED,月 专,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,8,3 5 1 1 1 1 5 4,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E4%8F%9D,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰月专,月 专,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_4004,𬉼,U+2C27C,180860,8105_national_standard_core,二级,4004,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰火区,V03_AGENT_REFERENCE_REVIEW_REQUIRED,火 区,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,8,4 3 3 4 1 3 4 5,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%F0%AC%89%BC,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰火区,火 区,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_4006,炘,U+7098,28824,8105_national_standard_core,,4006,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰火斤,V03_AGENT_REFERENCE_REVIEW_REQUIRED,火 斤,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,8,,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E7%82%98,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰火斤,火 斤,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_4031,㤘,U+3918,14616,8105_national_standard_core,二级,4031,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰忄刍,V03_AGENT_REFERENCE_REVIEW_REQUIRED,忄 刍,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,8,4 4 2 3 5 5 1 1,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E3%A4%98,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰忄刍,忄 刍,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_4101,垱,U+57B1,22449,8105_national_standard_core,,4101,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰土当,V03_AGENT_REFERENCE_REVIEW_REQUIRED,土 当,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,9,,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%9E%B1,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰土当,土 当,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_4106,挦,U+6326,25382,8105_national_standard_core,,4106,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰扌寻,V03_AGENT_REFERENCE_REVIEW_REQUIRED,扌 寻,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,9,,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%8C%A6,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰扌寻,扌 寻,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_4157,柈,U+67C8,26568,8105_national_standard_core,,4157,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰木半,V03_AGENT_REFERENCE_REVIEW_REQUIRED,木 半,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,9,,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E6%9F%88,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰木半,木 半,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_4190,𠳐,U+20CD0,134352,8105_national_standard_core,二级,4190,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰口邦,V03_AGENT_REFERENCE_REVIEW_REQUIRED,口 邦,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,9,2 5 1 1 1 1 3 5 2,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%F0%A0%B3%90,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰口邦,口 邦,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_4193,眊,U+770A,30474,8105_national_standard_core,,4193,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰目毛,V03_AGENT_REFERENCE_REVIEW_REQUIRED,目 毛,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,9,,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E7%9C%8A,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰目毛,目 毛,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
