packet_id,unicode,char,catalog_scope,structure_evidence_status,source_grade,next_action,phase1_status,dictionary_review_status,wiki_review_status,feature_review_queue,dictionary_source_count,has_origin_context,wiki_hit_count,human_review_status,human_structure_label,human_decomposition,human_component_note,human_source_reference,human_reviewer,human_review_notes,editable_copy_notice
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_025,U+353D,㔽,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,2,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_026,U+353F,㔿,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,1,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_027,U+3540,㕀,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,0,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_028,U+3542,㕂,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,2,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_029,U+3561,㕡,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,2,True,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_030,U+356C,㕬,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,2,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_031,U+3575,㕵,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,1,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_032,U+3587,㖇,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,2,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_033,U+3594,㖔,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,2,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_034,U+359C,㖜,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,0,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_035,U+35A1,㖡,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,1,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_036,U+35A3,㖣,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,2,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_037,U+35A8,㖨,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,2,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_038,U+35B1,㖱,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,0,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_039,U+35D1,㗑,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,0,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED_040,U+35D2,㗒,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,,,,0,False,0,需要查标准原文,,,partial_context_needs_repair,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:repair_partial_structure_context,CNBE Agent Review v1,PARTIAL_REPAIR_REQUIRED: Partial structure/decomposition context needs source repair before scoring. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY_001,U+340C,㐌,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY,cross_reference,human_review_source_context,STRUCTURE_DECOMPOSITION_EVIDENCE_READY_FOR_REVIEW,,,,2,True,0,证据可采纳,,,context_ready_for_adjudication,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:human_review_source_context,CNBE Agent Review v1,READY_FOR_HUMAN_ADJUDICATION: Review context is available. Treat it as adjudication input only; do not promote it to a final label without merge-and-audit. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY_002,U+342C,㐬,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY,cross_reference,human_review_source_context,STRUCTURE_DECOMPOSITION_EVIDENCE_READY_FOR_REVIEW,,,,2,True,0,证据可采纳,,,context_ready_for_adjudication,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:human_review_source_context,CNBE Agent Review v1,READY_FOR_HUMAN_ADJUDICATION: Review context is available. Treat it as adjudication input only; do not promote it to a final label without merge-and-audit. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY_003,U+342D,㐭,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY,cross_reference,human_review_source_context,STRUCTURE_DECOMPOSITION_EVIDENCE_READY_FOR_REVIEW,,,,2,True,0,证据可采纳,,,context_ready_for_adjudication,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:human_review_source_context,CNBE Agent Review v1,READY_FOR_HUMAN_ADJUDICATION: Review context is available. Treat it as adjudication input only; do not promote it to a final label without merge-and-audit. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY_004,U+3431,㐱,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY,cross_reference,human_review_source_context,STRUCTURE_DECOMPOSITION_EVIDENCE_READY_FOR_REVIEW,,,,2,True,0,证据可采纳,,,context_ready_for_adjudication,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:human_review_source_context,CNBE Agent Review v1,READY_FOR_HUMAN_ADJUDICATION: Review context is available. Treat it as adjudication input only; do not promote it to a final label without merge-and-audit. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY_005,U+34B8,㒸,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY,cross_reference,human_review_source_context,STRUCTURE_DECOMPOSITION_EVIDENCE_READY_FOR_REVIEW,,,,2,True,0,证据可采纳,,,context_ready_for_adjudication,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:human_review_source_context,CNBE Agent Review v1,READY_FOR_HUMAN_ADJUDICATION: Review context is available. Treat it as adjudication input only; do not promote it to a final label without merge-and-audit. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY_006,U+34BC,㒼,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY,cross_reference,human_review_source_context,STRUCTURE_DECOMPOSITION_EVIDENCE_READY_FOR_REVIEW,,,,2,True,0,证据可采纳,,,context_ready_for_adjudication,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:human_review_source_context,CNBE Agent Review v1,READY_FOR_HUMAN_ADJUDICATION: Review context is available. Treat it as adjudication input only; do not promote it to a final label without merge-and-audit. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY_007,U+34DE,㓞,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY,cross_reference,human_review_source_context,STRUCTURE_DECOMPOSITION_EVIDENCE_READY_FOR_REVIEW,,,,2,True,0,证据可采纳,,,context_ready_for_adjudication,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:human_review_source_context,CNBE Agent Review v1,READY_FOR_HUMAN_ADJUDICATION: Review context is available. Treat it as adjudication input only; do not promote it to a final label without merge-and-audit. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY_008,U+3775,㝵,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY,cross_reference,human_review_source_context,STRUCTURE_DECOMPOSITION_EVIDENCE_READY_FOR_REVIEW,,,,2,True,0,证据可采纳,,,context_ready_for_adjudication,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:human_review_source_context,CNBE Agent Review v1,READY_FOR_HUMAN_ADJUDICATION: Review context is available. Treat it as adjudication input only; do not promote it to a final label without merge-and-audit. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY_009,U+3886,㢆,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY,cross_reference,human_review_source_context,STRUCTURE_DECOMPOSITION_EVIDENCE_READY_FOR_REVIEW,,,,2,True,0,证据可采纳,,,context_ready_for_adjudication,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:human_review_source_context,CNBE Agent Review v1,READY_FOR_HUMAN_ADJUDICATION: Review context is available. Treat it as adjudication input only; do not promote it to a final label without merge-and-audit. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY_010,U+389F,㢟,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY,cross_reference,human_review_source_context,STRUCTURE_DECOMPOSITION_EVIDENCE_READY_FOR_REVIEW,,,,1,True,0,证据可采纳,,,context_ready_for_adjudication,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:human_review_source_context,CNBE Agent Review v1,READY_FOR_HUMAN_ADJUDICATION: Review context is available. Treat it as adjudication input only; do not promote it to a final label without merge-and-audit. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY_011,U+38CE,㣎,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY,cross_reference,human_review_source_context,STRUCTURE_DECOMPOSITION_EVIDENCE_READY_FOR_REVIEW,,,,1,True,0,证据可采纳,,,context_ready_for_adjudication,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:human_review_source_context,CNBE Agent Review v1,READY_FOR_HUMAN_ADJUDICATION: Review context is available. Treat it as adjudication input only; do not promote it to a final label without merge-and-audit. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY_012,U+396F,㥯,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY,cross_reference,human_review_source_context,STRUCTURE_DECOMPOSITION_EVIDENCE_READY_FOR_REVIEW,,,,1,True,0,证据可采纳,,,context_ready_for_adjudication,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:human_review_source_context,CNBE Agent Review v1,READY_FOR_HUMAN_ADJUDICATION: Review context is available. Treat it as adjudication input only; do not promote it to a final label without merge-and-audit. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY_013,U+39DC,㧜,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY,cross_reference,human_review_source_context,STRUCTURE_DECOMPOSITION_EVIDENCE_READY_FOR_REVIEW,,,,0,True,0,证据可采纳,,,context_ready_for_adjudication,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:human_review_source_context,CNBE Agent Review v1,READY_FOR_HUMAN_ADJUDICATION: Review context is available. Treat it as adjudication input only; do not promote it to a final label without merge-and-audit. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY_014,U+3C8B,㲋,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY,cross_reference,human_review_source_context,STRUCTURE_DECOMPOSITION_EVIDENCE_READY_FOR_REVIEW,,,,2,True,0,证据可采纳,,,context_ready_for_adjudication,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:human_review_source_context,CNBE Agent Review v1,READY_FOR_HUMAN_ADJUDICATION: Review context is available. Treat it as adjudication input only; do not promote it to a final label without merge-and-audit. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY_015,U+3CC4,㳄,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY,cross_reference,human_review_source_context,STRUCTURE_DECOMPOSITION_EVIDENCE_READY_FOR_REVIEW,,,,2,True,0,证据可采纳,,,context_ready_for_adjudication,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:human_review_source_context,CNBE Agent Review v1,READY_FOR_HUMAN_ADJUDICATION: Review context is available. Treat it as adjudication input only; do not promote it to a final label without merge-and-audit. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY_016,U+3F0C,㼌,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY,cross_reference,human_review_source_context,STRUCTURE_DECOMPOSITION_EVIDENCE_READY_FOR_REVIEW,,,,1,True,0,证据可采纳,,,context_ready_for_adjudication,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:human_review_source_context,CNBE Agent Review v1,READY_FOR_HUMAN_ADJUDICATION: Review context is available. Treat it as adjudication input only; do not promote it to a final label without merge-and-audit. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY_017,U+3FFD,㿽,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY,cross_reference,human_review_source_context,STRUCTURE_DECOMPOSITION_EVIDENCE_READY_FOR_REVIEW,,,,1,True,0,证据可采纳,,,context_ready_for_adjudication,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:human_review_source_context,CNBE Agent Review v1,READY_FOR_HUMAN_ADJUDICATION: Review context is available. Treat it as adjudication input only; do not promote it to a final label without merge-and-audit. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY_018,U+4343,䍃,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY,cross_reference,human_review_source_context,STRUCTURE_DECOMPOSITION_EVIDENCE_READY_FOR_REVIEW,,,,1,True,0,证据可采纳,,,context_ready_for_adjudication,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:human_review_source_context,CNBE Agent Review v1,READY_FOR_HUMAN_ADJUDICATION: Review context is available. Treat it as adjudication input only; do not promote it to a final label without merge-and-audit. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY_019,U+456D,䕭,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY,cross_reference,human_review_source_context,STRUCTURE_DECOMPOSITION_EVIDENCE_READY_FOR_REVIEW,,,,2,True,0,证据可采纳,,,context_ready_for_adjudication,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:human_review_source_context,CNBE Agent Review v1,READY_FOR_HUMAN_ADJUDICATION: Review context is available. Treat it as adjudication input only; do not promote it to a final label without merge-and-audit. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY_020,U+4674,䙴,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY,cross_reference,human_review_source_context,STRUCTURE_DECOMPOSITION_EVIDENCE_READY_FOR_REVIEW,,,,2,True,0,证据可采纳,,,context_ready_for_adjudication,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:human_review_source_context,CNBE Agent Review v1,READY_FOR_HUMAN_ADJUDICATION: Review context is available. Treat it as adjudication input only; do not promote it to a final label without merge-and-audit. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY_021,U+470C,䜌,outside_8105_agent_candidate,STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY,cross_reference,human_review_source_context,STRUCTURE_DECOMPOSITION_EVIDENCE_READY_FOR_REVIEW,,,,1,True,0,证据可采纳,,,context_ready_for_adjudication,source_sha256:a3336ef410d8441e15a55d0bb7e5f5b42973d997337e3f7b6d0f74148cd315f5;next_action:human_review_source_context,CNBE Agent Review v1,READY_FOR_HUMAN_ADJUDICATION: Review context is available. Treat it as adjudication input only; do not promote it to a final label without merge-and-audit. No GF0017 points or final structure label assigned.,AGENT_REVIEWED_EDITABLE_COPY_NOT_SOURCE_EVIDENCE
