external_review_id,query_char,query_unicode,candidate_char,candidate_unicode,relation_type,relation_claim_to_verify,later_masked_cnbe_field,source_document,source_locator,source_grade,unicode_identity_status,external_relation_label,external_source_confirmation,external_reviewer_id,external_review_decision,external_review_notes,external_packet_notice
P1_EXT_001,鬈,U+9B08,鬓,U+9B13,shared_radical_component,radical=髟,radix,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_6312;candidate=8105_full_3473,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_457,兹,U+5179,轳,U+8F73,stroke_count_within_tolerance,stroke_count=9,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_1653;candidate=8105_full_4180,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_458,倩,U+5029,砬,U+782C,stroke_count_within_tolerance,stroke_count=10,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4562;candidate=8105_full_6971,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_459,坨,U+5768,侗,U+4F97,stroke_count_within_tolerance,stroke_count=8,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_3849;candidate=8105_full_3957,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_460,鄹,U+9139,靛,U+975B,stroke_count_within_tolerance,stroke_count=16,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_7837;candidate=8105_full_6031,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_461,悔,U+6094,砬,U+782C,stroke_count_within_tolerance,stroke_count=10,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2094;candidate=8105_full_6971,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_462,旮,U+65EE,宅,U+5B85,stroke_count_within_tolerance,stroke_count=6,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_3615;candidate=8105_full_0547,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_463,纫,U+7EAB,宅,U+5B85,stroke_count_within_tolerance,stroke_count=6,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_0597;candidate=8105_full_0547,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_464,蒴,U+84B4,瑕,U+7455,stroke_count_within_tolerance,stroke_count=13,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5388;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_465,惟,U+60DF,秽,U+79FD,stroke_count_within_tolerance,stroke_count=11,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2444;candidate=8105_full_2315,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_466,针,U+9488,秀,U+79C0,stroke_count_within_tolerance,stroke_count=7,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_0757;candidate=8105_full_0765,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_467,肋,U+808B,宅,U+5B85,stroke_count_within_tolerance,stroke_count=6,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_0496;candidate=8105_full_0547,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_468,哒,U+54D2,轳,U+8F73,stroke_count_within_tolerance,stroke_count=9,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_6827;candidate=8105_full_4180,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_469,荠,U+8360,轳,U+8F73,stroke_count_within_tolerance,stroke_count=9,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4126;candidate=8105_full_4180,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_470,险,U+9669,轳,U+8F73,stroke_count_within_tolerance,stroke_count=9,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_1733;candidate=8105_full_4180,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_471,竽,U+7AFD,轳,U+8F73,stroke_count_within_tolerance,stroke_count=9,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4253;candidate=8105_full_4180,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_472,冰,U+51B0,宅,U+5B85,stroke_count_within_tolerance,stroke_count=6,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_0513;candidate=8105_full_0547,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_473,模,U+6A21,僖,U+50D6,stroke_count_within_tolerance,stroke_count=14,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_3078;candidate=8105_full_5755,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_474,噤,U+5664,靛,U+975B,stroke_count_within_tolerance,stroke_count=16,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_6089;candidate=8105_full_6031,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_475,鲆,U+9C86,瑕,U+7455,stroke_count_within_tolerance,stroke_count=13,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5526;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_476,猿,U+733F,瑕,U+7455,stroke_count_within_tolerance,stroke_count=13,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2978;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_477,惑,U+60D1,啼,U+557C,stroke_count_within_tolerance,stroke_count=12,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2581;candidate=8105_full_2645,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_478,歆,U+6B46,瑕,U+7455,stroke_count_within_tolerance,stroke_count=13,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5549;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_479,懦,U+61E6,鼾,U+9F3E,stroke_count_within_tolerance,stroke_count=17,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_3431;candidate=8105_full_6264,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_480,彰,U+5F70,僖,U+50D6,stroke_count_within_tolerance,stroke_count=14,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_3149;candidate=8105_full_5755,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_481,并,U+5E76,宅,U+5B85,stroke_count_within_tolerance,stroke_count=6,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_0531;candidate=8105_full_0547,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_482,崇,U+5D07,秽,U+79FD,stroke_count_within_tolerance,stroke_count=11,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2299;candidate=8105_full_2315,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_483,徉,U+5F89,轳,U+8F73,stroke_count_within_tolerance,stroke_count=9,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4270;candidate=8105_full_4180,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_484,渐,U+6E10,秽,U+79FD,stroke_count_within_tolerance,stroke_count=11,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2417;candidate=8105_full_2315,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_485,氰,U+6C30,啼,U+557C,stroke_count_within_tolerance,stroke_count=12,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5193;candidate=8105_full_2645,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_486,绺,U+7EFA,秽,U+79FD,stroke_count_within_tolerance,stroke_count=11,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5036;candidate=8105_full_2315,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_487,眚,U+771A,砬,U+782C,stroke_count_within_tolerance,stroke_count=10,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_7010;candidate=8105_full_6971,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_488,谫,U+8C2B,瑕,U+7455,stroke_count_within_tolerance,stroke_count=13,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_7608;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_489,漠,U+6F20,瑕,U+7455,stroke_count_within_tolerance,stroke_count=13,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_3006;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_490,撺,U+64BA,蝾,U+877E,stroke_count_within_tolerance,stroke_count=15,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5867;candidate=8105_full_5921,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_491,骀,U+9A80,侗,U+4F97,stroke_count_within_tolerance,stroke_count=8,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4082;candidate=8105_full_3957,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_492,鼙,U+9F19,鳢,U+9CE2,stroke_count_within_tolerance,stroke_count=21,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_6449;candidate=8105_full_6454,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_493,奋,U+594B,侗,U+4F97,stroke_count_within_tolerance,stroke_count=8,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_1051;candidate=8105_full_3957,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_494,弧,U+5F27,侗,U+4F97,stroke_count_within_tolerance,stroke_count=8,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_1312;candidate=8105_full_3957,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_495,惜,U+60DC,秽,U+79FD,stroke_count_within_tolerance,stroke_count=11,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2439;candidate=8105_full_2315,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_496,寿,U+5BFF,秀,U+79C0,stroke_count_within_tolerance,stroke_count=7,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_0599;candidate=8105_full_0765,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_497,夭,U+592D,木,U+6728,stroke_count_within_tolerance,stroke_count=4,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_0126;candidate=8105_full_0087,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_498,酽,U+917D,僖,U+50D6,stroke_count_within_tolerance,stroke_count=14,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5672;candidate=8105_full_5755,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_499,蛔,U+86D4,啼,U+557C,stroke_count_within_tolerance,stroke_count=12,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5147;candidate=8105_full_2645,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_500,啊,U+554A,砬,U+782C,stroke_count_within_tolerance,stroke_count=10,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_1915;candidate=8105_full_6971,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_501,咦,U+54A6,轳,U+8F73,stroke_count_within_tolerance,stroke_count=9,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4202;candidate=8105_full_4180,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_502,庋,U+5E8B,秀,U+79C0,stroke_count_within_tolerance,stroke_count=7,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_3757;candidate=8105_full_0765,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_503,螗,U+8797,靛,U+975B,stroke_count_within_tolerance,stroke_count=16,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_7866;candidate=8105_full_6031,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_504,悬,U+60AC,秽,U+79FD,stroke_count_within_tolerance,stroke_count=11,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2264;candidate=8105_full_2315,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_505,燹,U+71F9,皦,U+76A6,stroke_count_within_tolerance,stroke_count=18,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_6326;candidate=8105_full_8012,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_506,氩,U+6C29,砬,U+782C,stroke_count_within_tolerance,stroke_count=10,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4548;candidate=8105_full_6971,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_507,徼,U+5FBC,靛,U+975B,stroke_count_within_tolerance,stroke_count=16,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_6134;candidate=8105_full_6031,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_508,琦,U+7426,啼,U+557C,stroke_count_within_tolerance,stroke_count=12,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5047;candidate=8105_full_2645,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_509,式,U+5F0F,宅,U+5B85,stroke_count_within_tolerance,stroke_count=6,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_0349;candidate=8105_full_0547,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_510,葙,U+8459,啼,U+557C,stroke_count_within_tolerance,stroke_count=12,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_7304;candidate=8105_full_2645,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_511,榭,U+69AD,僖,U+50D6,stroke_count_within_tolerance,stroke_count=14,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5664;candidate=8105_full_5755,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_512,掎,U+638E,秽,U+79FD,stroke_count_within_tolerance,stroke_count=11,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_7110;candidate=8105_full_2315,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_513,太,U+592A,木,U+6728,stroke_count_within_tolerance,stroke_count=4,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_0093;candidate=8105_full_0087,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_514,粟,U+7C9F,啼,U+557C,stroke_count_within_tolerance,stroke_count=12,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2583;candidate=8105_full_2645,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_515,殁,U+6B81,侗,U+4F97,stroke_count_within_tolerance,stroke_count=8,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_3891;candidate=8105_full_3957,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_516,踪,U+8E2A,蝾,U+877E,stroke_count_within_tolerance,stroke_count=15,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_3244;candidate=8105_full_5921,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_517,叠,U+53E0,瑕,U+7455,stroke_count_within_tolerance,stroke_count=13,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_3043;candidate=8105_full_5345,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_518,糈,U+7CC8,蝾,U+877E,stroke_count_within_tolerance,stroke_count=15,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_7808;candidate=8105_full_5921,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_519,嘈,U+5608,僖,U+50D6,stroke_count_within_tolerance,stroke_count=14,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_5696;candidate=8105_full_5755,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_520,伪,U+4F2A,宅,U+5B85,stroke_count_within_tolerance,stroke_count=6,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_0476;candidate=8105_full_0547,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_521,裤,U+88E4,啼,U+557C,stroke_count_within_tolerance,stroke_count=12,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_2791;candidate=8105_full_2645,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_522,权,U+6743,宅,U+5B85,stroke_count_within_tolerance,stroke_count=6,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_0378;candidate=8105_full_0547,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
P1_EXT_523,鸾,U+9E3E,秽,U+79FD,stroke_count_within_tolerance,stroke_count=11,stroke,review_packets/8105_full/8105_full_no_legacy_standardizer.csv,query=8105_full_4934;candidate=8105_full_2315,standard_derived,PASS_FROM_P0_MANIFEST,,,,,,BLINDED_TO_PRIOR_APPROVALS; VERIFY_FROM_SOURCE_AND_RECORD_POSITIVE_NEGATIVE_OR_EXCLUDE
