row_id,character,unicode_codepoint,decimal_codepoint,standard_rank,scope,approved_agent_structure,approved_agent_struct_type,approved_decomposition,approved_components,approved_basis,current_model_exists,current_unicode_codepoint,unicode_status,current_cnbe,current_radix,current_radix_name,current_strokes,current_struct_name,current_struct_type,current_agent_structure_localized,current_agent_struct_type_localized,current_structure_localization_status,merge_status,merge_authority,source_table_write_status,cnbe32_write_status,database_rebuild_status
8105_full_5913,踟,U+8E1F,36383,5913,8105_national_standard_core,左右,3,⿰𧾷知,𧾷 知,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+8E1F,UNICODE_MATCH,2559345136,152,豕,17,bottom-wrap,9,下三包,10,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5914,踒,U+8E12,36370,5914,8105_national_standard_core,左右,3,⿰𧾷委,𧾷 委,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+8E12,UNICODE_MATCH,2334425376,139,色,4,bottom-wrap,9,下三包,10,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5915,踬,U+8E2C,36396,5915,8105_national_standard_core,左右,3,⿰𧾷质,𧾷 质,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+8E2C,UNICODE_MATCH,2784264896,165,釆,30,bottom-wrap,9,下三包,10,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5916,踮,U+8E2E,36398,5916,8105_national_standard_core,左右,3,⿰𧾷店,𧾷 店,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+8E2E,UNICODE_MATCH,2802680544,167,金,1,full-wrap,11,全包围,11,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5917,踯,U+8E2F,36399,5917,8105_national_standard_core,左右,3,⿰𧾷郑,𧾷 郑,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+8E2F,UNICODE_MATCH,2820014832,168,長,2,triangle,12,镶嵌,12,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5918,踺,U+8E3A,36410,5918,8105_national_standard_core,左右,3,⿰𧾷建,𧾷 建,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+8E3A,UNICODE_MATCH,3010266016,179,韭,13,left-wrap,10,左三包,7,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5919,踞,U+8E1E,36382,5919,8105_national_standard_core,左右,3,⿰𧾷居,𧾷 居,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+8E1E,UNICODE_MATCH,2542010848,151,豆,16,top-wrap,8,上三包,9,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5920,蝽,U+877D,34685,5920,8105_national_standard_core,左右,3,⿰虫春,虫 春,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+877D,UNICODE_MATCH,2797639632,166,里,24,left-right,1,左右,3,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_CONFIRMED,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5921,蝾,U+877E,34686,5921,8105_national_standard_core,左右,3,⿰虫荣,虫 荣,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+877E,UNICODE_MATCH,2814973920,167,金,25,left-mid-right,2,左中右,4,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5922,蝻,U+877B,34683,5922,8105_national_standard_core,左右,3,⿰虫南,虫 南,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+877B,UNICODE_MATCH,2763397040,164,酉,22,triangle,12,镶嵌,12,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5923,蝰,U+8770,34672,5923,8105_national_standard_core,左右,3,⿰虫奎,虫 奎,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+8770,UNICODE_MATCH,2572719872,153,豸,11,left-right,1,左右,3,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_CONFIRMED,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5924,蝮,U+876E,34670,5924,8105_national_standard_core,左右,3,⿰虫复,虫 复,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+876E,UNICODE_MATCH,2538477280,151,豆,9,triangle,12,镶嵌,12,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5925,螋,U+878B,34699,5925,8105_national_standard_core,左右,3,⿰虫叟,虫 叟,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+878B,UNICODE_MATCH,3023640752,180,音,7,left-mid-right,2,左中右,4,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5926,蝓,U+8753,34643,5926,8105_national_standard_core,左右,3,⿰虫俞,虫 俞,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+8753,UNICODE_MATCH,2087556400,124,羽,13,full-wrap,11,全包围,11,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5927,蝣,U+8763,34659,5927,8105_national_standard_core,左右,3,⿰虫斿,虫 斿,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+8763,UNICODE_MATCH,2364053040,140,艸,29,left-right,1,左右,3,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_CONFIRMED,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5928,蝼,U+877C,34684,5928,8105_national_standard_core,左右,3,⿰虫娄,虫 娄,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+877C,UNICODE_MATCH,2780305344,165,釆,23,single,0,独体字,0,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5929,噗,U+5657,22103,5929,8105_national_standard_core,左右,3,⿰口菐,口 菐,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+5657,UNICODE_MATCH,3537995120,210,齊,28,up-down,3,上下,1,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5930,嘬,U+562C,22060,5930,8105_national_standard_core,左右,3,⿰口最,口 最,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+562C,UNICODE_MATCH,2810577600,167,金,16,triangle,12,镶嵌,12,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5931,颚,U+989A,39066,5931,8105_national_standard_core,左右,3,⿰咢页,咢 页,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+989A,UNICODE_MATCH,890808736,53,广,3,left-right,1,左右,3,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_CONFIRMED,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5932,噍,U+564D,22093,5932,8105_national_standard_core,左右,3,⿰口焦,口 焦,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+564D,UNICODE_MATCH,3365078224,200,麻,18,top-right-wrap,6,右上包,6,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5933,噢,U+5662,22114,5933,8105_national_standard_core,左右,3,⿰口奥,口 奥,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+5662,UNICODE_MATCH,121669152,7,二,8,left-right,1,左右,3,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_CONFIRMED,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5934,噙,U+5659,22105,5934,8105_national_standard_core,左右,3,⿰口禽,口 禽,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+5659,UNICODE_MATCH,3572663696,212,龍,30,top-left-wrap,5,左上包,5,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5935,噜,U+565C,22108,5935,8105_national_standard_core,左右,3,⿰口鲁,口 鲁,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+565C,UNICODE_MATCH,18089408,1,一,2,top-wrap,8,上三包,9,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5936,噌,U+564C,22092,5936,8105_national_standard_core,左右,3,⿰口曾,口 曾,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+564C,UNICODE_MATCH,3347743936,199,麥,17,top-left-wrap,5,左上包,5,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5937,噔,U+5654,22100,5937,8105_national_standard_core,左右,3,⿰口登,口 登,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+5654,UNICODE_MATCH,3485992256,207,鼓,25,single,0,独体字,0,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5938,颛,U+989B,39067,5938,8105_national_standard_core,左右,3,⿰耑页,耑 页,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+989B,UNICODE_MATCH,908143024,54,廴,4,left-mid-right,2,左中右,4,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5939,幞,U+5E5E,24158,5939,8105_national_standard_core,左右,3,⿰巾菐,巾 菐,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+5E5E,UNICODE_MATCH,2100430304,125,老,6,up-mid-down,4,上中下,2,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5940,幡,U+5E61,24161,5940,8105_national_standard_core,左右,3,⿰巾番,巾 番,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+5E61,UNICODE_MATCH,2152433168,128,耳,9,bottom-left-wrap,7,左下包,8,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5941,嶙,U+5D99,23961,5941,8105_national_standard_core,左右,3,⿰山粦,山 粦,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+5D99,UNICODE_MATCH,2396092816,142,虫,26,left-mid-right,2,左中右,4,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5942,嶝,U+5D9D,23965,5942,8105_national_standard_core,左右,3,⿰山登,山 登,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+5D9D,UNICODE_MATCH,2465429968,146,西,30,top-right-wrap,6,右上包,6,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5943,骺,U+9ABA,39610,5943,8105_national_standard_core,左右,3,⿰骨后,骨 后,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+9ABA,UNICODE_MATCH,2846247840,169,門,20,triangle,12,镶嵌,12,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5944,骼,U+9ABC,39612,5944,8105_national_standard_core,左右,3,⿰骨各,骨 各,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+9ABC,UNICODE_MATCH,2880490432,171,隶,22,left-right,1,左右,3,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_CONFIRMED,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5945,骸,U+9AB8,39608,5945,8105_national_standard_core,左右,3,⿰骨亥,骨 亥,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+9AB8,UNICODE_MATCH,2811579264,167,金,18,left-wrap,10,左三包,7,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5946,镊,U+954A,38218,5946,8105_national_standard_core,左右,3,⿰钅聂,钅 聂,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+954A,UNICODE_MATCH,1035859104,61,心,23,full-wrap,11,全包围,11,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5947,镉,U+9549,38217,5947,8105_national_standard_core,左右,3,⿰钅鬲,钅 鬲,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+9549,UNICODE_MATCH,1018524816,60,彳,22,left-wrap,10,左三包,7,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5948,镌,U+954C,38220,5948,8105_national_standard_core,左右,3,⿰钅隽,钅 隽,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+954C,UNICODE_MATCH,1070101696,63,戶,25,single,0,独体字,0,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5949,镍,U+954D,38221,5949,8105_national_standard_core,左右,3,⿰钅臬,钅 臬,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+954D,UNICODE_MATCH,1087435984,64,手,26,left-right,1,左右,3,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_CONFIRMED,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5950,镏,U+954F,38223,5950,8105_national_standard_core,左右,3,⿰钅留,钅 留,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+954F,UNICODE_MATCH,1122104560,66,攴,28,up-down,3,上下,1,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5951,镒,U+9552,38226,5951,8105_national_standard_core,左右,3,⿰钅益,钅 益,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+9552,UNICODE_MATCH,1174107424,69,斤,31,top-right-wrap,6,右上包,6,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5952,镓,U+9553,38227,5952,8105_national_standard_core,左右,3,⿰钅家,钅 家,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+9553,UNICODE_MATCH,1175188784,70,方,1,bottom-left-wrap,7,左下包,8,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5953,镔,U+9554,38228,5953,8105_national_standard_core,左右,3,⿰钅宾,钅 宾,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+9554,UNICODE_MATCH,1192523072,71,无,2,top-wrap,8,上三包,9,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5954,稷,U+7A37,31287,5954,8105_national_standard_core,左右,3,⿰禾畟,禾 畟,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+7A37,UNICODE_MATCH,3224159088,192,鬯,5,bottom-wrap,9,下三包,10,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5955,箴,U+7BB4,31668,5955,8105_national_standard_core,上下,1,⿱竹咸,竹 咸,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+7BB4,UNICODE_MATCH,2440059712,145,衣,14,single,0,独体字,0,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5956,篑,U+7BD1,31697,5956,8105_national_standard_core,上下,1,⿱竹贵,竹 贵,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+7BD1,UNICODE_MATCH,2925649168,174,青,12,up-down,3,上下,1,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_CONFIRMED,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5957,篁,U+7BC1,31681,5957,8105_national_standard_core,上下,1,⿱竹皇,竹 皇,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+7BC1,UNICODE_MATCH,2664979472,158,身,27,single,0,独体字,0,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5958,篌,U+7BCC,31692,5958,8105_national_standard_core,上下,1,⿱竹侯,竹 侯,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+7BCC,UNICODE_MATCH,2839403712,169,門,7,full-wrap,11,全包围,11,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5959,篆,U+7BC6,31686,5959,8105_national_standard_core,上下,1,⿱竹彖,竹 彖,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+7BC6,UNICODE_MATCH,2735397984,163,邑,1,top-left-wrap,5,左上包,5,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5960,牖,U+7256,29270,5960,8105_national_standard_core,左右,3,⿰片⿸户甫,片 ⿸户甫,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+7256,UNICODE_MATCH,1696318816,101,用,3,bottom-left-wrap,7,左下包,8,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5961,儋,U+510B,20747,5961,8105_national_standard_core,左右,3,⿰亻詹,亻 詹,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+510B,UNICODE_MATCH,2318282928,138,艮,5,triangle,12,镶嵌,12,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
8105_full_5962,徵,U+5FB5,24501,5962,8105_national_standard_core,左右,3,⿰彳𢽠,彳 𢽠,HUMAN_CONFIRMED_HANZI_DECOMP_V03,True,U+5FB5,UNICODE_MATCH,675584848,40,宀,8,bottom-wrap,9,下三包,10,LEGACY_STRUCTURE_LOCALIZED,CURRENT_MODEL_STRUCTURE_REPAIR_CANDIDATE,HUMAN_APPROVED_AGENT_STRUCTURE_CANDIDATE_NOT_NATIONAL_STANDARD,NO_SOURCE_TABLE_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD
